Lat	Long	Id	Country_Avg	Country_Cnt	Bulkd30_Avg	Bulkd1m_Avg	Car30c_Avg	Car1m_Avg	Clay30_Avg	Sand30_Avg	Silt30_Avg	Clay1m_Avg	Sand1m_Avg	Silt1m_Avg
56.417	-4.083	850	1	208	1.1166	1.2205	3.3545	1.7936	36.6049	29.911	33.9159	36.6049	29.911	33.9159
56.417	-3.917	851	1	228	1.1321	1.226	3.3923	1.7913	35.5168	31.065	33.53	35.5168	31.065	33.53
56.417	-3.75	852	1	209	1.1433	1.2791	3.2836	1.5993	35.8255	33.6743	30.6701	35.8255	33.6743	30.6701
56.417	-3.583	853	1	212	1.1132	1.2721	3.6008	1.6852	35.1454	34.426	30.61	35.1454	34.426	30.61
56.417	-3.417	854	1	208	1.126	1.283	3.3545	1.5674	42.0599	24.2584	33.8158	42.0599	24.2584	33.8158
56.417	-3.25	855	1	201	1.1216	1.2614	3.5294	1.6866	41.9257	17.5939	38.1227	41.9257	17.5939	38.1227
56.417	-3.083	856	1	214	1.0988	1.2744	3.5458	1.5933	36.6059	19.0661	41.3614	36.6059	19.0661	41.3614
56.417	-2.917	857	1	210	1.1344	1.2906	2.9589	1.3466	37.7045	18.7973	42.8146	37.7045	18.7973	42.8146
56.583	-5.917	858	1	226	1.1994	1.3189	2.4703	1.1551	37.6099	26.2426	36.339	37.6099	26.2426	36.339
56.583	-5.75	859	1	198	1.1963	1.3494	2.6183	1.1529	37.911	22.0332	32.5126	37.911	22.0332	32.5126
56.583	-5.583	860	1	216	1.1274	1.3286	3.3479	1.3808	42.1184	21.3701	31.0751	42.1184	21.3701	31.0751
56.583	-5.417	861	1	211	1.1509	1.317	3.1445	1.3835	48.7614	16.3937	33.8067	48.7614	16.3937	33.8067
56.583	-5.25	862	1	214	1.197	1.3521	2.7337	1.2056	43.5032	16.4005	36.9925	43.5032	16.4005	36.9925
56.583	-5.083	863	1	206	1.1905	1.3516	2.8179	1.2207	43.2677	18.0505	37.268	43.2677	18.0505	37.268
56.583	-4.917	864	1	219	1.2139	1.3625	2.5115	1.1161	41.6276	22.33	33.2297	41.6276	22.33	33.2297
56.583	-4.75	865	1	201	1.1999	1.3415	2.647	1.1534	51.8585	16.2092	30.3749	51.8585	16.2092	30.3749
56.583	-4.583	866	1	172	1.1768	1.3081	2.8401	1.2841	48.8561	12.6361	34.123	48.8561	12.6361	34.123
56.583	-4.417	867	1	73	1.1564	1.3024	3.3881	1.4908	36.5699	26.6216	31.1198	36.5699	26.6216	31.1198
56.583	-4.25	868	1	61	1.1655	1.2672	2.9006	1.4838	20.8165	33.3724	41.7857	21.3838	34.5621	42.8884
56.583	-4.083	869	1	94	1.1735	1.3071	4.1449	1.8458	18.4092	41.1548	37.4621	18.9249	40.5368	38.4879
56.583	-3.917	870	1	118	0.9992	1.2606	6.5591	3.0563	21.6096	34.8548	41.5753	21.8843	33.4898	42.2668
56.583	-3.75	871	1	83	1.1093	1.2684	6.2284	4.4401	18.4601	48.5695	31.8406	18.736	49.0281	32.2781
56.583	-3.583	872	1	170	0.9902	1.2217	6.4784	2.5138	16.3342	50.98	29.8126	16.8283	51.5398	30.773
56.583	-3.417	873	1	219	0.8354	1.1502	8.8847	3.4266	20.7529	44.1703	35.6868	20.7529	44.1703	35.6868
56.583	-3.25	874	1	199	0.8446	1.1748	9.2215	3.4228	17.6272	48.8975	34.1089	17.6272	48.8975	34.1089
56.583	-3.083	875	1	220	1.0005	1.267	5.4784	2.1231	17.3379	52.0033	31.2402	17.3379	52.0033	31.2402
56.583	-2.917	876	1	203	1.0657	1.2898	3.4721	1.4942	24.0864	40.2873	35.9096	24.0864	40.2873	35.9096
56.583	-2.75	877	1	177	1.0681	1.215	3.5841	1.8621	36.3711	21.4479	42.4038	36.3711	21.4479	42.4038
56.583	-2.583	878	1	126	1.0661	1.2533	3.8944	1.9636	25.877	37.9164	36.2026	25.877	37.9164	36.2026
56.75	-5.583	879	1	193	1.0794	1.2514	3.5644	1.6722	45.915	11.8365	41.6448	45.915	11.8365	41.6448
56.75	-5.417	880	1	198	1.1051	1.3079	3.5449	1.5614	41.3325	15.291	43.6155	41.3325	15.291	43.6155
56.75	-5.25	881	1	216	1.0422	1.1906	3.9463	2.0139	38.2633	24.106	38.0468	38.2633	24.106	38.0468
56.75	-5.083	882	1	198	1.0885	1.2578	3.6072	1.7356	43.1111	21.636	35.6555	43.1111	21.636	35.6555
56.75	-4.917	883	1	216	1.0821	1.2656	3.7378	1.7026	47.1799	17.75	34.8977	47.1799	17.75	34.8977
56.75	-4.75	884	1	198	1.1123	1.2765	3.6251	1.679	43.7059	18.0145	35.1033	43.7059	18.0145	35.1033
56.75	-4.583	885	1	216	1.1593	1.2837	3.265	1.5695	31.0588	24.0768	39.1992	31.0588	24.0768	39.1992
56.75	-4.417	886	1	198	1.155	1.2814	3.3284	1.5765	35.9933	19.6559	40.7523	35.9933	19.6559	40.7523
56.75	-4.25	887	1	221	1.1589	1.2897	3.2514	1.5259	29.3795	26.7516	40.0108	29.3795	26.7516	40.0108
56.75	-4.083	888	1	209	1.1425	1.2875	3.2994	1.5352	28.1527	27.8065	32.5074	28.1527	27.8065	32.5074
56.75	-3.917	889	1	228	1.053	1.2654	4.0124	1.7025	29.6078	26.3309	40.3814	29.6078	26.3309	40.3814
56.75	-3.75	890	1	204	1.1061	1.29	3.5248	1.5186	30.5752	34.2811	33.9205	30.5752	34.2811	33.9205
56.75	-3.583	891	1	216	1.1031	1.323	3.629	1.4842	34.5884	30.75	33.8002	34.5884	30.75	33.8002
56.75	-3.417	892	1	199	1.1241	1.3099	3.2534	1.4252	43.4384	19.1484	35.3165	43.4384	19.1484	35.3165
56.75	-3.25	893	1	226	1.1318	1.3135	3.3278	1.4057	54.5739	13.2635	32.5549	54.5739	13.2635	32.5549
56.75	-3.083	894	1	176	1.1343	1.32	3.2806	1.4178	42.8826	19.9054	32.0877	42.8826	19.9054	32.0877
56.75	-2.917	895	1	205	1.1222	1.3046	3.3525	1.4435	44.6209	25.9724	29.853	44.6209	25.9724	29.853
56.75	-2.75	896	1	208	1.183	1.3475	2.9155	1.2597	43.2624	28.3653	28.6957	43.2624	28.3653	28.6957
56.75	-2.583	897	1	220	1.1821	1.3375	2.7995	1.1895	55.6042	14.3753	30.3188	55.6042	14.3753	30.3188
56.75	-2.417	898	1	192	1.1147	1.2833	3.3725	1.4426	55.664	8.119	35.1964	55.664	8.119	35.1964
56.917	-5.75	899	1	184	1.1757	1.3175	2.7863	1.2395	39.8136	9.0019	32.4259	39.8136	9.0019	32.4259
56.917	-5.583	900	1	110	1.1391	1.2679	3.0319	1.4795	33.191	16.8002	45.933	33.191	16.8002	45.933
56.917	-5.417	901	1	90	1.1512	1.2627	3.2227	1.4405	32.9517	19.3567	46.0233	33.2849	19.4952	47.0773
56.917	-5.25	902	1	160	1.1094	1.2625	3.3713	1.4986	33.322	24.3918	42.785	33.322	24.3918	42.785
56.917	-5.083	903	1	137	1.0989	1.283	3.5414	1.5262	31.8545	29.7173	38.6311	31.8545	29.7173	38.6311
56.917	-4.917	904	1	88	1.0339	1.1735	3.8661	1.8851	45.9792	8.4604	44.4169	46.2684	8.7203	44.9122
56.917	-4.75	905	1	203	0.9896	1.179	5.6052	4.0476	34.3954	19.9334	45.8263	34.3954	19.9334	45.8263
56.917	-4.583	906	1	219	1.0809	1.2932	3.5037	1.5777	35.2453	21.9542	43.2269	35.2453	21.9542	43.2269
56.917	-4.417	907	1	212	1.0668	1.2535	3.6838	1.7607	40.2473	19.8527	40.3975	40.2473	19.8527	40.3975
56.917	-4.25	908	1	228	1.0283	1.2028	4.0387	1.9901	39.94	23.4932	37.0514	39.94	23.4932	37.0514
56.917	-4.083	909	1	209	1.1289	1.3009	3.3392	1.5522	38.3545	29.863	31.9665	38.3545	29.863	31.9665
56.917	-3.917	910	1	228	1.136	1.2845	3.4881	1.6356	31.3359	20.0028	35.6638	31.3359	20.0028	35.6638
56.917	-3.75	911	1	209	1.1288	1.2408	3.5697	1.6804	27.4378	25.1144	36.0512	27.4378	25.1144	36.0512
56.917	-3.583	912	1	228	1.1426	1.281	3.1922	1.4818	30.9709	24.0394	40.1711	30.9709	24.0394	40.1711
56.917	-3.417	913	1	207	1.1556	1.2992	3.1105	1.4131	33.305	26.2108	38.3279	33.305	26.2108	38.3279
56.917	-3.25	914	1	216	1.1077	1.3058	3.6974	1.5626	35.7116	31.7423	32.5924	35.7116	31.7423	32.5924
56.917	-3.083	915	1	203	1.1016	1.3058	3.8243	1.6046	36.6086	31.934	28.7633	36.6086	31.934	28.7633
56.917	-2.917	916	1	211	1.1429	1.3273	3.2967	1.4493	34.9406	37.9211	27.1709	34.9406	37.9211	27.1709
56.917	-2.75	917	1	214	1.073	1.3129	4.0798	1.7403	34.6772	38.3257	27.122	34.6772	38.3257	27.122
56.917	-2.583	918	1	217	1.0608	1.2837	4.6173	2.8788	29.7255	42.9536	27.0749	29.7255	42.9536	27.0749
56.917	-2.417	919	1	215	1.2028	1.3711	2.7393	1.2242	20.5855	52.2232	24.9848	20.5855	52.2232	24.9848
56.917	-2.25	920	1	201	1.1775	1.3498	2.9931	1.3276	30.9222	38.1016	31.2638	30.9222	38.1016	31.2638
57.083	-5.917	921	1	212	1.1331	1.3098	3.3766	1.479	34.7538	35.3534	29.9398	34.7538	35.3534	29.9398
57.083	-5.75	922	1	212	1.1226	1.2945	3.3304	1.4622	26.3241	47.3785	26.2069	26.3241	47.3785	26.2069
57.083	-5.583	923	1	216	1.136	1.2987	3.3139	1.4894	28.2053	33.9438	37.0474	28.2053	33.9438	37.0474
57.083	-5.417	924	1	202	1.0934	1.2662	3.6912	1.6429	31.7546	25.7902	39.809	31.7546	25.7902	39.809
57.083	-5.25	925	1	192	1.1223	1.2832	3.4097	1.5168	37.4766	17.1969	40.7914	37.4766	17.1969	40.7914
57.083	-5.083	926	1	143	1.0822	1.2592	3.6978	1.6138	43.4526	8.5423	36.7723	43.4526	8.5423	36.7723
57.083	-4.917	927	1	100	1.1009	1.2564	3.4753	1.5505	53.5777	6.7336	35.7844	53.5777	6.7336	35.7844
57.083	-4.75	928	1	85	1.1812	1.264	3.4623	1.8601	40.1734	18.4198	33.444	42.3731	18.3452	35.3493
57.083	-4.583	929	1	220	0.9276	1.0877	7.7937	6.9022	38.258	16.5462	45.3691	38.258	16.5462	45.3691
57.083	-4.417	930	1	203	1.0463	1.2293	4.1184	2.4499	34.6325	17.2308	48.4498	34.6325	17.2308	48.4498
57.083	-4.25	931	1	216	1.0296	1.2265	3.9331	1.8552	38.7131	21.0199	40.7461	38.7131	21.0199	40.7461
57.083	-4.083	932	1	216	1.0554	1.2329	4.5316	2.5272	39.6687	22.4118	36.0299	39.6687	22.4118	36.0299
57.083	-3.917	933	1	198	1.0713	1.228	4.3805	2.0966	26.8205	20.7825	39.9386	26.8205	20.7825	39.9386
57.083	-3.75	934	1	216	1.076	1.2312	4.3302	1.9222	23.9447	22.5795	44.4829	23.9447	22.5795	44.4829
57.083	-3.583	935	1	198	1.0352	1.1933	4.6829	2.1168	21.2993	17.2936	45.3791	21.2993	17.2936	45.3791
57.083	-3.417	936	1	216	1.1014	1.2243	3.6357	1.6083	32.8306	14.6374	45.8058	32.8306	14.6374	45.8058
57.083	-3.25	937	1	211	1.0539	1.1869	4.1551	2.3903	34.9281	16.789	45.3418	34.9281	16.789	45.3418
57.083	-3.083	938	1	217	1.1103	1.2303	3.4864	1.5286	35.7326	14.7577	43.8429	35.7326	14.7577	43.8429
57.083	-2.917	939	1	228	1.1132	1.2355	3.5006	1.7572	40.9029	15.2881	42.1149	40.9029	15.2881	42.1149
57.083	-2.75	940	1	209	1.1097	1.2698	3.4271	1.6172	38.6988	23.8584	37.2404	38.6988	23.8584	37.2404
57.083	-2.583	941	1	217	1.0325	1.2893	4.8399	2.076	23.1077	55.4555	20.8629	23.1077	55.4555	20.8629
57.083	-2.417	942	1	204	1.1086	1.3294	3.5803	1.5918	23.333	50.9569	24.2117	23.333	50.9569	24.2117
57.083	-2.25	943	1	215	1.0559	1.2951	3.5667	1.5076	26.4176	48.4662	23.9243	26.4176	48.4662	23.9243
57.083	-2.083	944	1	223	1.1021	1.3046	3.4141	1.4583	35.3751	31.4785	31.1528	35.3751	31.4785	31.1528
57.25	-6.417	945	1	206	1.0972	1.2938	3.7176	1.57	35.5255	23.9987	36.8111	35.5255	23.9987	36.8111
57.25	-6.25	946	1	216	1.1091	1.2869	3.339	1.4287	36.7321	24.1083	36.8706	36.7321	24.1083	36.8706
57.25	-6.083	947	1	214	1.1015	1.2976	3.374	1.4622	33.7705	27.0315	36.7488	33.7705	27.0315	36.7488
57.25	-5.917	948	1	215	1.1273	1.311	3.0793	1.3872	32.2603	33.7591	33.2819	32.2603	33.7591	33.2819
57.25	-5.583	949	1	211	1.1307	1.304	3.2056	1.4357	35.6567	28.5914	33.5744	35.6567	28.5914	33.5744
57.25	-5.417	950	1	216	1.1415	1.3028	3.1457	1.3977	35.5277	21.8172	36.9532	35.5277	21.8172	36.9532
57.25	-5.25	951	1	212	1.0833	1.2854	3.5532	1.5563	27.9029	18.1894	37.9053	27.9029	18.1894	37.9053
57.25	-5.083	952	1	218	1.0163	1.2607	3.9963	1.6763	35.8235	16.5374	40.2304	35.8235	16.5374	40.2304
57.25	-4.917	953	1	85	1.1679	1.247	3.2673	2.1131	27.6728	16.3488	37.8343	28.5038	18.4131	38.6023
57.25	-4.75	954	1	213	1.0033	1.1537	4.7777	2.3405	24.6976	32.605	42.4114	24.6976	32.605	42.4114
57.25	-4.583	955	1	216	0.8472	1.0799	10.3495	5.738	21.6866	36.0093	42.2804	21.6866	36.0093	42.2804
57.25	-4.417	956	1	209	0.9254	1.0993	7.465	3.776	23.3747	34.1894	42.2515	23.3747	34.1894	42.2515
57.25	-4.25	957	1	217	1.0139	1.156	4.904	2.3345	23.5583	33.0664	43.2569	23.5583	33.0664	43.2569
57.25	-4.083	958	1	209	0.9869	1.0668	7.5131	9.077	45.7562	15.5448	38.9087	45.7562	15.5448	38.9087
57.25	-3.917	959	1	202	0.9545	1.0833	7.7372	7.7661	48.3657	15.8052	36.2986	48.3657	15.8052	36.2986
57.25	-3.75	960	1	198	1.1087	1.2718	3.5198	1.8462	42.1313	18.5155	39.6751	42.1313	18.5155	39.6751
57.25	-3.583	961	1	222	1.0573	1.2392	4.0357	1.9359	41.5569	20.5822	38.149	41.5569	20.5822	38.149
57.25	-3.417	962	1	228	1.0878	1.247	4.2052	2.1154	37.0914	19.7374	39.649	37.0914	19.7374	39.649
57.25	-3.25	963	1	209	1.0485	1.2011	4.874	2.7456	27.8739	23.1291	40.7587	27.8739	23.1291	40.7587
57.25	-3.083	964	1	228	1.0958	1.2154	4.066	2.0773	26.7867	18.2784	44.4617	26.7867	18.2784	44.4617
57.25	-2.917	965	1	209	1.0843	1.2248	3.8103	1.7515	24.8188	18.7978	47.3707	24.8188	18.7978	47.3707
57.25	-2.75	966	1	225	1.0416	1.2078	4.3357	2.3656	33.5434	18.2733	43.8979	33.5434	18.2733	43.8979
57.25	-2.583	967	1	216	1.0389	1.1765	4.6728	3.2155	32.2045	18.9697	45.1977	32.2045	18.9697	45.1977
57.25	-2.417	968	1	198	1.036	1.1706	4.6758	2.9142	27.6335	16.5834	48.0255	27.6335	16.5834	48.0255
57.25	-2.25	969	1	216	1.0898	1.1987	3.6612	1.6086	34.2642	12.9705	39.2679	34.2642	12.9705	39.2679
57.25	-2.083	970	1	211	1.1014	1.2888	3.3402	1.443	29.8387	34.9895	32.3362	29.8387	34.9895	32.3362
57.417	-6.417	971	1	214	0.9929	1.2831	4.0176	1.6373	15.2592	69.4032	15.4687	15.2592	69.4032	15.4687
57.417	-6.25	972	1	228	1.0148	1.2782	3.9645	1.6385	39.7735	27.6956	32.5753	39.7735	27.6956	32.5753
57.417	-6.083	973	1	207	1.0755	1.2916	3.7886	1.6022	45.901	14.7442	39.37	45.901	14.7442	39.37
57.417	-5.583	974	1	210	1.0796	1.2916	3.2889	1.3977	34.1087	18.1613	47.8538	34.1087	18.1613	47.8538
57.417	-5.417	975	1	222	1.0964	1.3249	2.6574	1.1229	22.8966	16.4717	60.7478	22.8966	16.4717	60.7478
57.417	-5.25	976	1	211	1.0844	1.3339	4.4831	1.6548	21.7996	15.8274	62.4208	21.7996	15.8274	62.4208
57.417	-5.083	977	1	214	1.1112	1.33	3.2431	1.3133	25.7979	14.6852	59.612	25.7979	14.6852	59.612
57.417	-4.917	978	1	218	1.108	1.3214	2.8869	1.2321	29.4464	13.3913	57.2943	29.4464	13.3913	57.2943
57.417	-4.75	979	1	210	1.1338	1.3242	2.9287	1.2681	33.8972	14.5763	51.6655	33.8972	14.5763	51.6655
57.417	-4.583	980	1	218	1.1268	1.2984	3.2981	1.5258	43.9258	10.5677	45.6397	43.9258	10.5677	45.6397
57.417	-4.417	981	1	215	1.099	1.2567	3.4679	1.8206	42.9685	17.5015	39.2525	42.9748	17.5027	39.2592
57.417	-4.25	982	1	157	1.1516	1.2975	3.1657	1.4601	32.2994	26.7427	37.0747	32.3073	26.7443	37.0831
57.417	-4.083	983	1	100	1.1134	1.2841	3.6545	1.5806	30.4749	19.7698	41.8107	30.4749	19.7698	41.8107
57.417	-3.917	984	1	213	1.0647	1.2586	4.1138	1.8864	26.8045	31.4783	41.9477	26.8045	31.4783	41.9477
57.417	-3.75	985	1	216	1.051	1.2165	4.2886	2.0787	26.3785	31.4564	42.267	26.3785	31.4564	42.267
57.417	-3.583	986	1	216	1.0828	1.276	3.9459	1.8084	28.0646	31.13	41.0256	28.0646	31.13	41.0256
57.417	-3.417	987	1	219	1.0823	1.2937	4.1329	1.8005	27.9289	31.9226	40.717	27.9289	31.9226	40.717
57.417	-3.25	988	1	216	1.1424	1.2981	3.2429	1.5203	24.1219	36.8287	39.1705	24.1219	36.8287	39.1705
57.417	-3.083	989	1	206	1.082	1.2446	6.4686	4.7762	30.891	30.9874	38.194	30.891	30.9874	38.194
57.417	-2.917	990	1	212	1.0113	1.1768	8.1136	6.5048	38.8407	22.1711	39.2346	38.8407	22.1711	39.2346
57.417	-2.75	991	1	228	1.1616	1.3002	3.2337	1.7733	37.8136	18.4298	43.8911	37.8136	18.4298	43.8911
57.417	-2.583	992	1	217	1.1464	1.2944	3.1626	1.6427	30.4108	24.0539	45.786	30.4108	24.0539	45.786
57.417	-2.417	993	1	220	1.1212	1.2847	3.3543	1.6488	36.7904	22.7329	40.7684	36.7904	22.7329	40.7684
57.417	-2.25	994	1	222	1.0622	1.2577	3.8561	1.7645	46.9016	17.9423	35.5192	46.9016	17.9423	35.5192
57.417	-2.083	995	1	205	1.0743	1.2615	3.898	1.7361	41.5295	19.8854	37.0362	41.5295	19.8854	37.0362
57.417	-1.917	996	1	209	1.0584	1.1956	4.2328	2.0055	28.3516	16.9433	45.2159	28.3516	16.9433	45.2159
57.583	-5.583	997	1	216	1.0778	1.2684	4.0889	1.8319	24.3176	32.8847	37.8379	24.3176	32.8847	37.8379
57.583	-5.417	998	1	208	1.041	1.3015	4.3253	1.7661	26.3666	41.5828	30.9707	26.3666	41.5828	30.9707
57.583	-5.25	999	1	209	0.9118	1.2634	4.875	1.9512	37.8814	29.067	33.0901	37.8814	29.067	33.0901
57.583	-5.083	1000	1	214	1.0284	1.2691	4.5946	2.6552	30.3231	28.7721	31.1347	30.3231	28.7721	31.1347
57.583	-4.917	1001	1	217	1.0853	1.2847	3.9447	2.0558	37.3282	22.3889	33.9735	37.3282	22.3889	33.9735
57.583	-4.75	1002	1	217	1.0741	1.2443	3.8008	1.6576	35.1176	14.7229	36.0481	35.1176	14.7229	36.0481
57.583	-4.583	1003	1	222	1.0635	1.2549	3.7402	1.6043	31.8157	14.8409	45.5489	31.8157	14.8409	45.5489
57.583	-4.417	1004	1	208	1.0304	1.2568	3.9661	1.6148	26.9275	22.6879	44.5736	26.9275	22.6879	44.5736
57.583	-4.25	1005	1	206	1.0326	1.2573	4.0455	1.8723	25.6417	31.8166	34.7427	25.6417	31.8166	34.7427
57.583	-4.083	1006	1	225	1.0865	1.2703	3.8045	1.742	33.4741	24.6498	38.3348	33.4741	24.6498	38.3348
57.583	-3.917	1007	1	219	1.1005	1.2733	3.7234	1.6507	36.4354	16.1968	41.5684	36.4354	16.1968	41.5684
57.583	-3.75	1008	1	207	1.0776	1.2709	3.8322	1.6583	31.3	16.5445	46.7779	31.3	16.5445	46.7779
57.583	-3.25	1009	1	219	1.115	1.2947	3.2661	1.4697	32.3054	17.0576	46.231	32.3054	17.0576	46.231
57.583	-3.083	1010	1	219	1.071	1.3048	3.0605	1.3113	32.5745	14.5036	53.0711	32.5745	14.5036	53.0711
57.75	-5.417	1011	1	207	1.0568	1.2986	2.9919	1.2839	30.6069	12.1164	57.4117	30.6069	12.1164	57.4117
57.75	-5.25	1012	1	208	1.0961	1.3211	2.7825	1.1925	26.029	13.7296	57.9915	26.029	13.7296	57.9915
57.75	-5.083	1013	1	128	1.1879	1.3042	2.6454	1.306	28.1831	15.1842	53.8589	29.014	14.7105	54.7171
57.75	-4.917	1014	1	104	1.287	1.3087	2.2597	1.4433	23.1601	36.3428	37.8824	23.3919	37.7595	38.192
57.75	-4.75	1015	1	219	1.0753	1.3177	3.8223	1.6201	32.0593	27.3486	41.3893	32.0593	27.3486	41.3893
57.75	-4.583	1016	1	218	1.0917	1.3253	3.6932	1.5703	35.1795	25.773	39.9305	35.1795	25.773	39.9305
57.75	-4.417	1017	1	215	1.0545	1.2759	5.1315	2.6514	31.8541	29.0708	39.5107	31.8541	29.0708	39.5107
57.75	-4.25	1018	1	217	1.0042	1.2193	7.6615	4.2507	24.6595	40.2308	35.7301	24.6595	40.2308	35.7301
57.75	-4.083	1019	1	215	1.0968	1.266	3.8523	1.8092	28.7372	33.9797	38.8901	28.7372	33.9797	38.8901
57.75	-3.917	1020	1	216	1.1431	1.3001	3.2077	1.5005	26.8	35.746	38.492	26.8	35.746	38.492
57.917	-6.75	1021	1	213	1.1916	1.3562	2.9518	1.3317	29.5118	35.9447	35.0265	29.5118	35.9447	35.0265
57.917	-6.583	1022	1	216	1.1199	1.3031	4.4295	2.592	28.9552	33.351	37.8918	28.9552	33.351	37.8918
57.917	-5.25	1023	1	195	1.0627	1.2314	5.7832	4.1583	35.5511	25.0184	39.6804	35.5511	25.0184	39.6804
57.917	-5.083	1024	1	155	1.042	1.2007	6.7266	5.0623	37.8848	22.7496	39.5097	37.8848	22.7496	39.5097
57.917	-4.917	1025	1	163	1.1386	1.2856	3.0775	1.4922	25.6417	28.7948	45.8268	25.6417	28.7948	45.8268
57.917	-4.75	1026	1	216	1.0782	1.236	4.5767	2.8724	37.0394	21.1285	41.3754	37.0394	21.1285	41.3754
57.917	-4.583	1027	1	216	1.1221	1.266	3.498	1.5546	28.823	22.846	44.9092	28.823	22.846	44.9092
57.917	-4.417	1028	1	198	1.0632	1.2754	4.1225	1.6959	24.5581	39.0684	35.8339	24.5581	39.0684	35.8339
57.917	-4.25	1029	1	221	1.0305	1.2624	4.5833	2.6255	21.2409	49.3902	26.9049	21.2409	49.3902	26.9049
57.917	-4.083	1030	1	188	1.038	1.3009	5.1986	2.2368	13.9215	72.9171	13.2808	13.9332	72.8909	13.2953
58.083	-6.75	1031	1	154	1.0625	1.3132	4.0076	1.7336	19.2376	56.5334	23.3788	19.2376	56.5334	23.3788
58.083	-6.583	1032	1	149	1.0849	1.3279	3.9188	1.5722	27.4129	41.36	31.2974	27.509	41.1577	31.4689
58.083	-6.417	1033	1	168	1.0441	1.2984	4.1974	1.7037	34.8211	31.4366	33.1946	34.8211	31.4366	33.1946
58.083	-5.083	1034	1	155	1.114	1.3244	3.3734	1.4045	36.5505	22.1892	31.6722	36.5692	22.1874	31.7173
58.083	-4.917	1035	1	97	1.1643	1.329	3.0805	1.3614	33.6003	22.4334	34.1096	33.7377	22.7584	34.2451
58.083	-4.75	1036	1	101	1.2477	1.3726	2.0815	1.0006	23.0998	10.9204	54.602	23.3078	9.5486	55.1267
58.083	-4.583	1037	1	82	1.0693	1.2211	4.212	1.915	26.1226	18.7515	46.8532	26.213	18.6951	46.9913
58.083	-4.417	1038	1	119	1.0478	1.2176	4.4286	1.9745	30.7373	15.4857	42.2382	30.9454	15.1799	42.5161
58.083	-4.25	1039	1	212	0.9645	1.1544	6.1942	3.2717	22.0322	37.6893	39.9426	22.0322	37.6893	39.9426
58.083	-4.083	1040	1	215	0.9988	1.1692	4.7137	2.305	24.8504	31.962	43.0228	24.8504	31.962	43.0228
58.083	-3.917	1041	1	216	0.8293	1.0429	11.418	7.4499	18.2317	44.6964	36.7938	18.2317	44.6964	36.7938
58.083	-3.75	1042	1	201	0.6025	0.925	21.4638	14.6066	10.6951	62.2937	26.8449	10.6951	62.2937	26.8449
58.25	-6.25	1043	1	219	0.9126	1.0855	6.8071	3.222	14.605	49.7783	35.3623	14.605	49.7783	35.3623
58.25	-4.917	1044	1	216	1.0746	1.2554	3.6137	1.6888	23.9669	39.9615	36.5858	23.9669	39.9615	36.5858
58.25	-4.75	1045	1	114	1.2102	1.3447	2.9348	1.3023	20.7465	49.2163	29.4943	20.8122	49.6344	29.6013
58.25	-4.583	1046	1	82	1.0711	1.2446	3.7017	1.7098	44.8033	17.0427	36.9181	44.8033	17.0427	36.9181
58.25	-4.417	1047	1	84	0.9632	1.259	5.2345	2.4267	28.3832	45.0907	26.6342	28.3832	45.0907	26.6342
58.25	-4.25	1048	1	100	1.2274	1.3975	2.5015	1.0618	20.4757	43.2621	30.0163	20.4757	43.2621	30.0163
58.25	-4.083	1049	1	220	0.965	1.1185	5.9294	3.0162	18.0367	44.4727	37.0951	18.064	44.4933	37.1388
58.25	-3.917	1050	1	210	0.974	1.1167	4.9598	2.5001	22.723	34.4811	42.4825	22.723	34.4811	42.4825
58.25	-3.75	1051	1	203	1.0144	1.1486	4.3803	2.2393	24.3869	32.5563	42.5989	24.3869	32.5563	42.5989
58.25	-3.583	1052	1	212	1.0234	1.176	4.2235	2.084	25.1425	31.1138	43.2335	25.1425	31.1138	43.2335
58.25	-3.417	1053	1	206	0.9381	1.1154	6.5333	3.1525	23.1423	33.8597	42.6703	23.1423	33.8597	42.6703
58.417	-4.75	1054	1	204	0.83	1.0549	12.5066	8.5265	18.4303	46.1717	35.0994	18.4303	46.1717	35.0994
58.417	-4.583	1055	1	216	1.0428	1.1926	4.0683	1.9608	24.5896	32.5431	42.477	24.5896	32.5431	42.477
58.417	-4.417	1056	1	203	1.0871	1.2152	3.5563	1.724	22.3831	34.5098	42.4901	22.3831	34.5098	42.4901
58.417	-3.917	1057	1	185	1.035	1.1906	4.0918	2.0521	24.5266	34.095	40.9418	24.5266	34.095	40.9418
58.417	-3.75	1058	1	76	1.0547	1.1855	3.9446	1.994	25.1223	31.5812	42.7707	25.1223	31.5812	42.7707
58.417	-3.583	1059	1	169	1.0963	1.1902	3.5055	1.8444	24.5389	33.2544	41.8515	24.5389	33.2544	41.8515
58.417	-3.417	1060	1	134	1.0349	1.1961	4.0304	1.9282	19.518	38.9931	41.1774	19.518	38.9931	41.1774
58.417	-3.25	1061	1	151	1.0424	1.2041	3.9323	1.8955	20.6661	35.5849	43.3918	20.6661	35.5849	43.3918
